Start_UTC,Latitude,Longitude,GPS_Alt,AOD0501,CO_ppbv,Mid_UTC,Number_Concentration,rBC_massConc,ORG,CDP_LWC
49839.0,-7.730259599999999,5.0,1961.9,0.139,280.5,49840.0,,,,0.0
49840.0,-7.7290713,5.0,1958.3,0.139,283.03,49841.0,,3451.341,26.87,0.0
49841.0,-7.727899099999999,5.0,1957.0,0.139,287.99,49842.0,,,,0.0
49842.0,-7.7267137,5.0,1959.1,0.139,294.58,49843.0,,,,0.0
49843.0,-7.7255254,5.0,1958.4,0.139,295.91,49844.0,,,,0.0
49844.0,-7.724290299999999,5.0,1959.7,0.139,296.42,49845.0,,,29.98,0.0
49845.0,-7.7230678,5.0,1961.5,0.139,298.2,49845.0,,,,0.0
49846.0,-7.7218865999999995,5.0,1961.4,0.139,296.4,49846.0,,,,0.0
49847.0,-7.720708999999999,5.0,1959.3,0.14,296.0,49847.0,,,,0.0
49848.0,-7.719241499999999,5.0,1957.4,0.141,296.16,49848.0,,,,0.0
49849.0,-7.7170349,5.0,1960.7,0.141,297.3,49849.0,,,29.64,0.0
49850.0,-7.715863199999999,5.0,1960.2,0.141,293.95,49850.0,,3800.768,,0.0
49851.0,-7.714674900000001,5.0,1961.0,0.14,296.05,49851.0,,,,0.0
49852.0,-7.7135026,5.0,1958.8,0.14,294.66,49852.0,,,,0.0
49853.0,-7.7123173,5.0,1960.4,0.139,290.18,49853.0,,,,0.0
49854.0,-7.711061999999999,5.0,1958.4,0.139,287.58500000000004,49854.0,,,30.5,0.0
49855.0,-7.7098509,5.0,1958.7,0.138,287.06,49856.0,,,,0.0
49856.0,-7.7086702,5.0,1959.3,0.138,288.33,49857.0,,,,0.0
49857.0,-7.7074894,5.0,1958.4,0.136,290.53,49858.0,,,,0.0
49858.0,-7.706312599999999,5.0,1957.7,0.136,289.84,49859.0,,,27.52,0.0
49859.0,-7.704848599999999,5.0,1956.8,0.135,288.9,49860.0,,,,0.0
49860.0,-7.7026382,5.0,1957.4,0.136,290.14,49861.0,,3326.847,,0.0
49861.0,-7.7014655,5.0,1961.6,0.136,292.33,49862.0,,,,0.0
49862.0,-7.7002771999999995,5.0,1958.3,0.136,293.63,49863.0,,,,0.0
49863.0,-7.699020699999999,5.0,1958.5,0.136,290.29,49863.0,,,30.05,0.0
49864.0,-7.6978197,5.0,1958.2,0.136,291.39,49864.0,,,,0.0
49865.0,-7.6966314,5.0,1955.6,0.138,288.62,49865.0,,,,0.0
49866.0,-7.695454,5.0,1955.8,0.138,288.79,49866.0,,,,0.0
49867.0,-7.6942737999999995,5.0,1956.4,0.138,287.57,49867.0,,,,0.0
49868.0,-7.6930924,5.0,1956.5,0.13699999999999998,289.47,49868.0,,,29.1,0.0
49869.0,-7.691915,5.0,1957.2,0.13699999999999998,288.82,49869.0,1193.0,,,0.0
49870.0,-7.6904534,5.0,1957.3,0.13699999999999998,290.31,49870.0,985.0,2732.757,,0.0
49871.0,-7.6882285,5.0,1959.4,0.136,285.40999999999997,49871.0,885.0,,,0.0
49872.0,-7.686969099999999,5.0,1960.7,0.135,283.17,49873.0,690.0,,,0.0
49873.0,-7.685780800000001,5.0,1958.8,0.134,287.17,49874.0,545.0,,27.26,0.0
49874.0,-7.6845925,5.0,1959.7,0.134,285.69,49875.0,,,,0.0
49875.0,-7.6834186,5.0,1958.9,0.134,287.61,49876.0,,,,0.0
49876.0,-7.6822349,5.0,1959.7,0.133,285.88,49877.0,,,,0.0
49877.0,-7.6810568,5.0,1960.3,0.132,289.53,49878.0,,,,0.0
49878.0,-7.6798760999999995,5.0,1959.2,0.132,286.22,49879.0,,,27.95,0.0
49879.0,-7.678695200000001,5.0,1957.0,0.133,287.45,49880.0,,,,0.0
49880.0,-7.6775186,5.0,1956.2,0.132,289.35,49880.0,,4097.717000000001,,0.0
49881.0,-7.6760398,5.0,1956.9,0.133,288.29,49881.0,,,,0.0
49882.0,-7.6737442,4.999988,1957.3,0.133,290.45,49882.0,,,30.34,0.0
49883.0,-7.6725727,4.9999,1959.0,0.132,291.11,49883.0,,,,0.0
49884.0,-7.6713844,4.9999,1959.8,0.131,292.17,49884.0,,,,0.0
49885.0,-7.670211,4.9999,1958.6,0.131,292.87,49885.0,,,,0.0
49886.0,-7.669025599999999,4.9999,1957.9,0.13,293.65,49886.0,789.0,,,0.0
49887.0,-7.6678372999999995,4.9999,1958.3,0.129,293.32,49887.0,877.0,,29.81,0.0
49888.0,-7.6666598,4.9999,1958.1,0.131,294.57,49888.0,990.0,,,0.0
49889.0,-7.665432000000001,4.9999,1957.9,0.131,295.95000000000005,49889.0,1006.0,,,0.0
49890.0,-7.6641914,4.9999,1957.3,0.13,292.91,49891.0,1228.0,4168.433,,0.0
49891.0,-7.6630088,4.9999,1956.7,0.129,288.55,49892.0,1332.0,,,0.0
49892.0,-7.661567599999999,4.9999,1957.5,0.128,286.06,49893.0,1202.0,,28.7,0.0
49893.0,-7.659347599999999,4.9999,1956.9,0.129,284.24,49894.0,1253.0,,,0.0
49894.0,-7.658175,4.9999,1957.2,0.128,282.51,49895.0,1309.0,,,0.0
49895.0,-7.6569867,4.9999,1958.8,0.128,280.5,49896.0,1237.0,,,0.0
49896.0,-7.655730800000001,4.9999,1956.2,0.127,280.26,49897.0,,,29.57,0.0
49897.0,-7.6545292,4.9999,1957.0,0.127,278.88,49898.0,,,,0.0
49898.0,-7.6533409,4.9999,1959.0,0.127,277.24,49898.0,,,,0.0
49899.0,-7.6521633,4.9999,1956.6,0.127,281.25,49899.0,,,,0.0
49900.0,-7.6509833,4.9999,1955.2,0.127,282.69,49900.0,,4078.7270000000003,,0.0
49901.0,-7.6498018,4.9999,1956.4,0.126,280.97,49901.0,,,27.06,0.0
49902.0,-7.6486244999999995,4.9999,1956.6,0.126,283.87,49902.0,,,,0.0
49903.0,-7.6471521,4.9999,1957.7,0.126,282.99,49903.0,,,,0.0
49904.0,-7.644850099999999,4.9999,1958.7,0.127,284.66,49904.0,,,,0.0
49905.0,-7.643678599999999,4.9999,1959.2,0.128,284.15,49905.0,,,,0.0
49906.0,-7.6424902999999995,4.9999,1958.1,0.128,283.15,49906.0,,,27.19,0.0
49907.0,-7.6413178,4.9999,1957.3,0.129,280.815,49907.0,,,,0.0
49908.0,-7.6401327000000006,4.9999,1956.7,0.13,279.82,49909.0,,,,0.0
49909.0,-7.638944400000001,4.9999,1956.5,0.13,279.35,49910.0,,,,0.0
49910.0,-7.6377662,4.9999,1956.5,0.13,280.19,49911.0,,3952.1209999999996,,0.0
49911.0,-7.6365856,4.9999,1956.9,0.13,278.29,49912.0,,,27.3,0.0
49912.0,-7.635366499999999,4.9999,1957.7,0.13,281.53,49913.0,,,,0.0
49913.0,-7.6341281,4.9999,1958.1,0.129,279.9,49914.0,,,,0.0
49914.0,-7.6326795,4.9999,1958.5,0.13,278.02,49915.0,,,,0.0
49915.0,-7.630453599999999,4.9999,1958.9,0.131,279.82,49915.0,,,,0.0
49916.0,-7.6292822,4.9999,1958.7,0.131,279.93,49916.0,,,26.76,0.0
49917.0,-7.6280939,4.9999,1960.9,0.132,276.11,49917.0,,,,0.0
49918.0,-7.6269203999999995,4.9999,1959.6,0.131,275.91,49918.0,,,,0.0
49919.0,-7.625735099999999,4.9999,1959.5,0.131,279.34,49919.0,,,,0.0
49920.0,-7.624494400000001,4.9999,1960.7,0.132,279.93,49920.0,,4077.901,25.25,0.0
49921.0,-7.6232774999999995,4.9999,1962.1,0.132,279.74,49921.0,,,,0.0
49922.0,-7.6220892000000005,4.9999,1962.6,0.132,280.6,49922.0,,,,0.0
49923.0,-7.6209077,4.9999,1961.7,0.134,280.65,49923.0,,,,0.0
49924.0,-7.619730400000001,4.9999,1961.5,0.133,277.935,49924.0,,,,0.0
49925.0,-7.618284299999999,4.9999,1963.8,0.135,279.58,49926.0,,,27.88,0.0
49926.0,-7.616055900000001,4.9999,1959.9,0.134,280.19,49927.0,,,,0.0
49927.0,-7.6148834,4.9999,1959.8,0.134,278.26,49928.0,,,,0.0
49928.0,-7.6136037,4.9999,1958.7,0.134,273.86,49929.0,1045.0,,,0.0
49929.0,-7.612423700000001,4.9999,1958.6,0.134,274.35,49930.0,1007.0,,,0.0
49930.0,-7.6112387,4.9999,1960.7,0.134,273.19,49931.0,842.0,3967.742,25.7,0.0
49931.0,-7.6100504,4.9999,1960.2,0.133,273.12,49932.0,752.0,,,0.0
49932.0,-7.608872,4.9999,1959.0,0.133,275.46,49933.0,685.0,,,0.0
49933.0,-7.6076916,4.9999,1958.5,0.133,277.99,49933.0,685.0,,,0.0
49934.0,-7.6065105,4.9999,1958.0,0.132,275.3,49934.0,512.0,,27.1,0.0
49935.0,-7.605305900000001,4.9999,1958.5,0.132,276.68,49935.0,,,,0.0
49936.0,-7.6037914,4.9999,1961.0,0.132,275.93,49936.0,,,,0.0
49937.0,-7.6015595000000005,4.9999,1960.5,0.131,275.4,49937.0,,,,0.0
49938.0,-7.600388099999999,4.9999,1961.1,0.132,273.47,49938.0,,,,0.0
49939.0,-7.599199799999999,4.9999,1959.4,0.133,275.68,49939.0,,,28.27,0.0
49940.0,-7.5980262000000005,4.9999,1960.3,0.133,275.81,49940.0,,3893.051,,0.0
49941.0,-7.596841,4.9999,1959.1,0.132,274.91,49941.0,,,,0.0
49942.0,-7.5956527000000005,4.9999,1957.1,0.132,273.865,49942.0,,,,0.0
49943.0,-7.5944193,4.9999,1955.9,0.133,272.39,49944.0,,,,0.0
49944.0,-7.5931952,4.9999,1956.7,0.133,271.7,49945.0,,,25.5,0.0
49945.0,-7.592014,4.9999,1958.8,0.133,273.87,49946.0,699.0,,,0.0
49946.0,-7.590837599999999,4.9999,1959.9,0.133,276.37,49947.0,777.0,,,0.0
49947.0,-7.5893985,4.9999,1959.6,0.132,274.12,49948.0,903.0,,,0.0
49948.0,-7.5871628,4.9999,1960.7,0.133,275.51,49949.0,1034.0,,,0.0
49949.0,-7.5859898,4.9999,1957.8,0.132,273.0,49950.0,1075.0,,26.09,0.0
49950.0,-7.5847101,4.9999,1960.8,0.132,272.14,49951.0,1078.0,3865.527,,0.0
49951.0,-7.5835295,4.9999,1959.6,0.133,272.85,49951.0,1078.0,,,0.0
49952.0,-7.5823446,4.9999,1960.8,0.133,272.73,49952.0,1086.0,,,0.0
49953.0,-7.581156299999999,4.9999,1960.8,0.132,274.63,49953.0,1132.0,,,0.0
49954.0,-7.5799786,4.9999,1958.3,0.132,274.67,49954.0,1110.0,,26.66,0.0
49955.0,-7.578798700000001,4.9999,1957.8,0.132,272.92,49955.0,1141.0,,,0.0
49956.0,-7.577617,4.9999,1958.9,0.133,277.49,49956.0,1104.0,,,0.0
49957.0,-7.5764399000000004,4.9999,1958.4,0.133,276.7,49957.0,,,,0.0
49958.0,-7.5749842,4.9999191,1958.5,0.134,276.7,49958.0,,,25.84,0.0
49959.0,-7.572665299999999,5.0,1958.3,0.134,277.055,49959.0,,,,0.0
49960.0,-7.571494099999999,5.0,1960.2,0.133,279.82,49961.0,,3846.18,,0.0
49961.0,-7.570305800000001,5.0,1957.9,0.133,279.21,49962.0,,,,0.0
49962.0,-7.569133099999999,5.0,1958.7,0.134,278.2,49963.0,,,,0.0
49963.0,-7.5679482,5.0,1958.9,0.132,282.78,49964.0,,,28.36,0.0
49964.0,-7.5667599,5.0,1958.0,0.133,281.91,49965.0,,,,0.0
49965.0,-7.5655261,5.0,1958.6,0.133,280.95,49966.0,,,,0.0
49966.0,-7.5643011,5.0,1960.1,0.133,280.46,49967.0,,,,0.0
49967.0,-7.563119800000001,5.0,1959.2,0.134,283.39,49968.0,,,,0.0
49968.0,-7.5619435,5.0,1957.2,0.135,284.83,49968.0,,,27.15,0.0
49969.0,-7.560510400000001,5.0,1958.4,0.136,287.05,49969.0,,,,0.0
49970.0,-7.5582688,5.0,1956.2,0.13699999999999998,289.29,49970.0,,4018.163,,0.0
49971.0,-7.5570974,5.0,1956.2,0.138,286.99,49971.0,,,,0.0
49972.0,-7.5558176999999995,5.0,1955.9,0.139,287.46,49972.0,,,29.23,0.0
49973.0,-7.5546356,5.0,1956.7,0.14,286.02,49973.0,,,,0.0
49974.0,-7.5534505,5.0,1958.8,0.14,290.13,49974.0,,,,0.0
49975.0,-7.5522622,5.0,1958.6,0.142,288.31,49975.0,,,,0.0
49976.0,-7.5510844,5.0,1959.2,0.141,288.1,49976.0,,,,0.0
49977.0,-7.549904700000001,5.0,1960.9,0.141,287.42,49977.0,,,27.68,0.0
49978.0,-7.5487164,5.0,1960.3,0.14,287.05,49979.0,,,,0.0
49979.0,-7.547533099999999,5.0,1958.2,0.141,284.7,49980.0,,,,0.0
49980.0,-7.5460965,5.0,1958.7,0.141,287.52,49981.0,,3938.139,,0.0
49981.0,-7.5437712,5.0,1959.0,0.141,285.93,49982.0,,,,0.0
49982.0,-7.5426,5.0,1959.9,0.141,282.82,49983.0,,,27.37,0.0
49983.0,-7.5414117,5.0,1959.6,0.14,285.08,49984.0,,,,0.0
49984.0,-7.540238900000001,5.0,1960.8,0.139,284.91,49985.0,,,,0.0
49985.0,-7.5390540999999995,5.0,1957.5,0.141,285.98,49986.0,,,,0.0
49986.0,-7.5378658,5.0,1957.2,0.14,285.28,49986.0,,,,0.0
49987.0,-7.5366325,5.0,1957.4,0.141,284.65,49987.0,,,29.15,0.0
49988.0,-7.535407000000001,5.0,1956.6,0.141,283.55,49988.0,,,,0.0
49989.0,-7.5342256999999995,5.0,1957.5,0.141,284.82,49989.0,1081.0,,,0.0
49990.0,-7.5330495,5.0,1959.4,0.142,282.75,49990.0,1023.0,3859.87,,0.0
49991.0,-7.5316222999999995,5.0,1957.8,0.142,283.84,49991.0,889.0,,,0.0
49992.0,-7.5293747,5.0,1959.1,0.141,280.68,49992.0,829.0,,29.23,0.0
49993.0,-7.5282035,5.0,1957.7,0.14,280.72,49993.0,756.0,,,0.0
49994.0,-7.5269241,5.0,1957.2,0.141,279.06,49994.0,548.0,,,0.0
49995.0,-7.5257415,5.0,1957.6,0.14,283.58,49995.0,,,,0.0
49996.0,-7.5245565,5.0,1958.4,0.138,280.4,49996.0,,,27.32,0.0
49997.0,-7.5233682,5.0,1959.4,0.138,283.46,49998.0,,,,0.0
49998.0,-7.522190299999999,5.0,1959.5,0.138,285.48,49999.0,,,,0.0
49999.0,-7.5210106,5.0,1958.8,0.138,283.11,50000.0,,,,0.0
50000.0,-7.5198292,5.0,1958.9,0.136,280.85,50001.0,,3995.097,,0.0
50001.0,-7.518653,5.0,1958.6,0.13699999999999998,282.66,50002.0,,,28.56,0.0
50002.0,-7.5172113,5.0,1956.3,0.138,285.33,50003.0,,,,0.0
50003.0,-7.514878100000001,5.0,1960.8,0.13699999999999998,283.29,50004.0,,,,0.0
50004.0,-7.513705900000001,5.0,1958.1,0.138,282.39,50005.0,,,,0.0
50005.0,-7.512517599999999,5.0,1959.4,0.138,281.49,50005.0,,,,0.0
50006.0,-7.511344800000001,5.0,1959.6,0.138,282.74,50006.0,693.0,,28.79,0.0
50007.0,-7.510160099999999,5.0,1957.8,0.139,282.11,50007.0,780.0,,,0.0
50008.0,-7.508971799999999,5.0,1958.3,0.139,283.81,50008.0,932.0,,,0.0
50009.0,-7.5077395000000005,5.0,1957.5,0.14,282.13,50009.0,960.0,,,0.0
50010.0,-7.506514200000001,5.0,1956.6,0.14,281.71,50010.0,1152.0,3867.777,,0.0
50011.0,-7.5053323,5.0,1957.3,0.142,279.37,50011.0,1113.0,,28.27,0.0
50012.0,-7.5041554,5.0,1958.3,0.142,283.25,50012.0,1123.0,,,0.0
50013.0,-7.502734200000001,5.0,1959.7,0.141,283.37,50013.0,1224.0,,,0.0
50014.0,-7.500480499999999,5.0,1959.0,0.142,281.96,50014.0,1131.0,,,0.0
50015.0,-7.4993094,5.0,1959.6,0.14300000000000002,282.58,50015.0,1132.0,,28.4,0.0
50016.0,-7.4980305,5.0,1960.4,0.142,281.08,50017.0,,,,0.0
50017.0,-7.496848299999999,5.0,1959.2,0.14300000000000002,282.16,50018.0,,,,0.0
50018.0,-7.495663599999999,5.0,1958.1,0.141,282.38,50019.0,,,,0.0
50019.0,-7.4944752999999995,5.0,1957.0,0.141,281.75,50020.0,,,,0.0
50020.0,-7.4932967,5.0,1956.3,0.14,281.31,50021.0,,3987.134,28.11,0.0
50021.0,-7.492116499999999,5.0,1958.0,0.14,279.66,50022.0,,,,0.0
50022.0,-7.490935,5.0,1959.7,0.138,279.0,50023.0,,,,0.0
50023.0,-7.4897327,5.0,1958.1,0.139,278.63,50024.0,,,,0.0
50024.0,-7.4882413,5.0,1955.8,0.13699999999999998,276.32,50024.0,,,,0.0
50025.0,-7.4859841000000005,5.0,1956.0,0.138,277.33,50025.0,,,26.47,0.0
50026.0,-7.4848129,5.0,1959.8,0.13699999999999998,278.35,50026.0,,,,0.0
50027.0,-7.483624799999999,5.0,1959.0,0.138,278.2,50027.0,,,,0.0
50028.0,-7.482450900000001,5.0,1958.9,0.139,277.31,50028.0,,,,0.0
50029.0,-7.481266000000001,5.0,1959.2,0.139,275.66,50029.0,,,,0.0
50030.0,-7.4800144,5.0,1961.2,0.139,275.75,50030.0,,4134.069,27.16,0.0
50031.0,-7.4787894,5.0,1959.5,0.14,278.38,50031.0,,,,0.0
50032.0,-7.477609700000001,5.0,1957.8,0.14,275.97,50032.0,,,,0.0
50033.0,-7.476438099999999,5.0,1959.4,0.141,277.315,50033.0,,,,0.0
50034.0,-7.4752616,5.0,1960.1,0.142,277.94,50035.0,,,29.15,0.0
50035.0,-7.4738311,5.0,1958.8,0.14300000000000002,276.61,50036.0,,,,0.0
50036.0,-7.4714875,5.0,1960.6,0.14300000000000002,278.42,50037.0,,,,0.0
50037.0,-7.4703152,5.0,1959.0,0.142,279.67,50038.0,,,,0.0
50038.0,-7.4691271,5.0,1957.8,0.14300000000000002,279.21,50039.0,,,,0.0
50039.0,-7.4679541,5.0,1957.5,0.142,279.88,50040.0,,,27.57,0.0
50040.0,-7.466769599999999,5.0,1958.5,0.14300000000000002,281.11,50041.0,,3758.908,,0.0
50041.0,-7.465581299999999,5.0,1959.9,0.14300000000000002,282.93,50042.0,,,,0.0
50042.0,-7.464402499999999,5.0,1960.3,0.142,284.29,50042.0,,,,0.0
50043.0,-7.4632225000000005,5.0,1958.7,0.142,281.69,50043.0,,,,0.0
50044.0,-7.4620055999999995,5.0,1957.6,0.14300000000000002,280.21,50044.0,,,29.34,0.0
50045.0,-7.460764900000001,5.0,1958.9,0.142,278.59,50045.0,,,,0.0
50046.0,-7.459353200000001,5.0,1958.7,0.142,275.83,50046.0,,,,0.0
50047.0,-7.457089900000001,5.0,1958.9,0.14300000000000002,277.19,50047.0,,,,0.0
50048.0,-7.455918700000001,5.0,1958.1,0.142,283.41,50048.0,,,,0.0
50049.0,-7.4547307,5.0,1957.8,0.141,283.34,50049.0,1101.0,,28.3,0.0
50050.0,-7.4534765,5.0,1958.5,0.141,285.68,50050.0,976.0,3357.99,,0.0
50051.0,-7.4522718999999995,5.0,1958.4,0.141,282.495,50051.0,863.0,,,0.0
50052.0,-7.4510836,5.0,1959.3,0.14,280.65,50053.0,770.0,,,0.0
50053.0,-7.449905499999999,5.0,1959.4,0.141,276.32,50054.0,671.0,,28.74,0.0
50054.0,-7.4487261,5.0,1958.1,0.141,273.89,50055.0,,,,0.0
50055.0,-7.4475444,5.0,1957.3,0.142,274.71,50056.0,,,,0.0
50056.0,-7.4463685,5.0,1957.5,0.14,275.69,50057.0,,,,0.0
50057.0,-7.4449434000000005,5.0,1956.5,0.141,271.58,50058.0,,,,0.0
50058.0,-7.4425933,5.0,1955.3,0.142,272.85,50059.0,,,27.8,0.0
50059.0,-7.4414210999999995,5.0,1959.2,0.142,272.0,50060.0,,,,0.0
50060.0,-7.4402330999999995,5.0,1957.6,0.141,270.51,50060.0,,3431.188,,0.0
50061.0,-7.4390448000000005,5.0,1957.4,0.142,270.91,50061.0,,,,0.0
50062.0,-7.4378701000000005,5.0,1957.4,0.142,272.93,50062.0,,,,0.0
50063.0,-7.4366247,5.0,1957.6,0.142,271.75,50063.0,,,25.55,0.0
50064.0,-7.435409,5.0,1958.4,0.14300000000000002,268.47,50064.0,,,,0.0
50065.0,-7.4342296,5.0,1957.5,0.14300000000000002,270.3,50065.0,,,,0.0
50066.0,-7.433047500000001,5.0,1956.8,0.141,269.61,50066.0,647.0,,,0.0
50067.0,-7.4318707999999996,5.0,1958.9,0.14,269.1,50067.0,697.0,,,0.0
50068.0,-7.4304483999999995,5.0,1959.0,0.14,267.755,50068.0,845.0,,27.02,0.0
50069.0,-7.4280957999999995,4.999992,1959.2,0.141,266.72,50070.0,986.0,,,0.0
50070.0,-7.4269245999999995,4.9999019,1958.4,0.14,266.65,50071.0,1029.0,3317.09,,0.0
50071.0,-7.4257367,4.9999,1957.2,0.141,267.16,50072.0,1010.0,,,0.0
50072.0,-7.4245635,4.9999,1958.8,0.14,268.55,50073.0,1078.0,,25.05,0.0
50073.0,-7.4233791,4.9999,1958.2,0.14,270.01,50074.0,1105.0,,,0.0
50074.0,-7.422190799999999,4.9999,1958.5,0.141,270.09,50075.0,1023.0,,,0.0
50075.0,-7.421011900000001,4.9999,1958.0,0.14,270.46,50076.0,1026.0,,,0.0
50076.0,-7.4197883000000004,4.9999,1957.9,0.14,270.9,50077.0,,,,0.0
50077.0,-7.4185503,4.9999,1959.2,0.139,271.1,50077.0,,,27.68,0.0
50078.0,-7.417374400000001,4.9999,1959.3,0.14,270.9,50078.0,,,,0.0
50079.0,-7.415972200000001,4.9999,1958.6,0.139,272.14,50079.0,,,,0.0
50080.0,-7.4136993,4.9999,1958.6,0.14,272.47,50080.0,,3270.111,,0.0
50081.0,-7.4125281,4.9999,1958.6,0.139,272.11,50081.0,,,,0.0
50082.0,-7.411250999999999,4.9999,1956.2,0.139,273.19,50082.0,,,27.04,0.0
50083.0,-7.410066099999999,4.9999,1958.1,0.138,273.29,50083.0,,,,0.0
50084.0,-7.4088947,4.9999,1957.6,0.138,273.18,50084.0,,,,0.0
50085.0,-7.4076281,4.9999,1957.1,0.138,270.2,50085.0,,,,0.0
50231.0,-7.215635099999999,4.9999,1957.7,0.131,266.36,50232.0,765.0,,,0.0
50232.0,-7.214376,4.9999,1958.3,0.131,270.58,50233.0,677.0,,,0.0
50233.0,-7.2131936,4.9999,1959.4,0.131,268.79,50234.0,546.0,,,0.0
50234.0,-7.212018400000001,4.9999,1959.2,0.13,269.17,50235.0,496.0,,25.73,0.0
50235.0,-7.210647099999999,4.9999,1957.5,0.13,267.61,50236.0,,,,0.0
50236.0,-7.208242599999999,4.9999,1962.2,0.129,268.5,50236.0,,,,0.0
50237.0,-7.207071400000001,4.9999,1960.3,0.129,266.37,50237.0,,,,0.0
50238.0,-7.205884200000001,4.9999,1960.4,0.129,268.24,50238.0,,,,0.0
50239.0,-7.2046959,4.9999,1958.1,0.129,267.45,50239.0,,,26.31,0.0
50240.0,-7.2035197,4.9999,1957.0,0.129,263.62,50240.0,,2969.027,,0.0
50241.0,-7.2022784,4.9999,1958.6,0.129,264.89,50241.0,,,,0.0
50242.0,-7.201058199999999,4.9999,1959.0,0.129,265.89,50242.0,,,,0.0
50243.0,-7.1998795,4.9999,1959.1,0.129,267.9,50243.0,,,24.68,0.0
50244.0,-7.1986968,4.9999,1960.5,0.129,265.07500000000005,50244.0,,,,0.0
50245.0,-7.197520699999999,4.9999,1959.8,0.129,269.02,50246.0,588.0,,,0.0
50246.0,-7.1961520000000005,4.9999,1959.2,0.129,270.35,50247.0,697.0,,,0.0
50247.0,-7.193745,4.9999,1957.2,0.129,269.83,50248.0,814.0,,,0.0
50248.0,-7.1925738,4.9999,1958.3,0.128,271.34,50249.0,879.0,,24.96,0.0
50249.0,-7.1913865999999995,4.9999,1961.2,0.128,270.47,50250.0,955.0,,,0.0
50250.0,-7.190212700000001,4.9999,1959.6,0.129,268.27,50251.0,1009.0,2763.755,,0.0
50251.0,-7.188961999999999,4.9999,1959.6,0.128,271.43,50252.0,1110.0,,,0.0
50252.0,-7.187740700000001,4.9999,1960.4,0.127,271.43,50253.0,1170.0,,,0.0
50253.0,-7.186561099999999,4.9999,1962.6,0.127,270.24,50254.0,1014.0,,26.41,0.0
50254.0,-7.1853819,4.9999,1966.7,0.13699999999999998,272.16,50254.0,1014.0,,,0.0
50255.0,-7.184199499999999,4.9999,1971.8,0.14,273.7,50255.0,1017.0,,,0.0
50256.0,-7.1830243000000005,4.9998788,1976.5,0.128,273.97,50256.0,1042.0,,,0.0
50257.0,-7.181672,4.999787400000001,1982.1,0.285,274.67,50257.0,1000.0,,,0.0
50258.0,-7.1793485,4.999696,1993.0,0.213,274.13,50258.0,,,27.65,0.0
50259.0,-7.1781773,4.9996059,1999.1,0.18899999999999997,272.4,50259.0,,,,0.0
50260.0,-7.176990099999999,4.9995145999999995,2004.7,0.222,275.9,50260.0,,2725.0,,0.0
50261.0,-7.175815299999999,4.9993485,2008.4,0.125,273.13,50261.0,,,,0.0
50262.0,-7.174698200000001,4.9991664,2014.5,0.11800000000000001,271.56,50262.0,,,26.85,0.0
50263.0,-7.1735431,4.9989253,2021.3,0.11699999999999999,275.265,50263.0,,,,0.0
50264.0,-7.1723641,4.9986532,2024.5,0.11699999999999999,274.82,50265.0,,,,0.0
50265.0,-7.171225,4.9983417,2027.0,0.11699999999999999,275.74,50266.0,,,,0.0
50266.0,-7.1701335,4.998008400000001,2032.2,0.11599999999999999,274.93,50267.0,,,,0.0
50267.0,-7.169027900000001,4.9976953,2037.8,0.11699999999999999,273.29,50268.0,,,25.62,0.0
50268.0,-7.1677162,4.9971889,2043.1,0.11699999999999999,270.32,50269.0,,,,0.0
50269.0,-7.1656556,4.996377799999999,2049.6,0.115,271.7,50270.0,,,,0.0
50270.0,-7.164573599999999,4.995836799999999,2052.6,0.114,271.63,50271.0,,2826.37,,0.0
50271.0,-7.1634777000000005,4.9952888,2056.5,0.114,275.26,50272.0,,,,0.0
50272.0,-7.1624695,4.994747,2058.9,0.114,273.03,50272.0,,,27.91,0.0
50273.0,-7.161467999999999,4.9942007,2061.2,0.113,273.4,50273.0,,,,0.0
50274.0,-7.1604625,4.9935943,2066.2,0.113,274.57,50274.0,,,,0.0
50275.0,-7.159464900000001,4.9929595,2070.8,0.113,273.89,50275.0,,,,0.0
50276.0,-7.1585069,4.9922856,2073.7,0.11199999999999999,271.37,50276.0,,,,0.0
50277.0,-7.1575667,4.991557599999999,2077.3,0.11,268.59,50277.0,,,25.45,0.0
50278.0,-7.1565925,4.9908339999999995,2082.7,0.111,269.32,50278.0,,,,0.0
50279.0,-7.1555723,4.9899963,2090.8,0.10800000000000001,267.64,50279.0,,,,0.0
50280.0,-7.1538811,4.988479,2099.0,0.11,267.68,50280.0,,2783.018,,0.0
50281.0,-7.1530584,4.987564900000001,2103.7,0.109,266.095,50281.0,,,26.91,0.0
50282.0,-7.1522357,4.9867357000000005,2108.2,0.109,266.04,50283.0,,,,0.0
50283.0,-7.151498200000001,4.9858477,2108.9,0.107,265.84,50284.0,,,,0.0
50284.0,-7.150703599999999,4.9849373,2113.0,0.107,263.04,50285.0,,,,0.0
50285.0,-7.1499386,4.9840232,2116.6,0.107,261.76,50286.0,,,,0.0
50286.0,-7.1492564,4.9830846,2119.8,0.107,261.07,50287.0,,,27.36,0.0
50308.0,-7.143089,4.9558627,2224.5,6.394,230.07,50309.0,715.0,,,0.0
50309.0,-7.1433155,4.954529900000001,2229.7,6.394,228.54,50309.0,715.0,,,0.0
50310.0,-7.143561599999999,4.9531943,2235.1,6.617999999999999,226.26,50310.0,826.0,2272.893,19.77,0.0
50311.0,-7.1438041,4.9518752,2240.4,6.617999999999999,224.3,50311.0,870.0,,,0.0
