UTC_mid, Number_Concentration_STP,Number_Concentration,Supersaturation
29588.0, -9999, -9999, -999.00
29589.0, -9999, -9999, -999.00
29590.0, -9999, -9999, -999.00
29591.0, -9999, -9999, -999.00
29592.0, -9999, -9999, -999.00
29593.0, -9999, -9999, -999.00
29594.0, -9999, -9999, -999.00
29595.0, 0, 0, 0.24
29596.0, 0, 0, 0.16
29597.0, 0, 0, 0.11
29598.0, 0, 0, 0.08
29599.0, 6, 3, 0.06
29600.0, -9999, -9999, -999.00
29601.0, -9999, -9999, -999.00
29602.0, -9999, -9999, -999.00
29603.0, -9999, -9999, -999.00
29604.0, -9999, -9999, -999.00
29605.0, -9999, -9999, -999.00
29606.0, -9999, -9999, -999.00
29607.0, 214, 118, 0.07
29608.0, 200, 110, 0.08
29609.0, 259, 143, 0.10
29610.0, 333, 183, 0.13
29611.0, 345, 190, 0.16
29612.0, 323, 178, 0.19
29613.0, 361, 199, 0.22
29614.0, 387, 213, 0.25
29615.0, 437, 240, 0.28
29616.0, 394, 217, 0.32
29617.0, 389, 214, 0.34
29618.0, 407, 224, 0.37
29619.0, 348, 191, 0.39
29620.0, -9999, -9999, -999.00
29621.0, -9999, -9999, -999.00
29622.0, -9999, -9999, -999.00
29623.0, -9999, -9999, -999.00
29624.0, -9999, -9999, -999.00
29625.0, -9999, -9999, -999.00
29626.0, -9999, -9999, -999.00
29627.0, -9999, -9999, -999.00
29628.0, -9999, -9999, -999.00
29629.0, -9999, -9999, -999.00
29630.0, -9999, -9999, -999.00
29631.0, -9999, -9999, -999.00
29632.0, -9999, -9999, -999.00
29633.0, -9999, -9999, -999.00
29634.0, -9999, -9999, -999.00
29635.0, -9999, -9999, -999.00
29636.0, -9999, -9999, -999.00
29637.0, -9999, -9999, -999.00
29638.0, -9999, -9999, -999.00
29639.0, -9999, -9999, -999.00
29640.0, -9999, -9999, -999.00
29641.0, -9999, -9999, -999.00
29642.0, -9999, -9999, -999.00
29643.0, -9999, -9999, -999.00
29644.0, -9999, -9999, -999.00
29645.0, -9999, -9999, -999.00
29646.0, -9999, -9999, -999.00
29647.0, -9999, -9999, -999.00
29648.0, -9999, -9999, -999.00
29649.0, -9999, -9999, -999.00
29650.0, -9999, -9999, -999.00
29651.0, -9999, -9999, -999.00
29652.0, -9999, -9999, -999.00
29653.0, -9999, -9999, -999.00
29654.0, -9999, -9999, -999.00
29655.0, 0, 0, 0.24
29656.0, 0, 0, 0.16
29657.0, 3, 1, 0.11
29658.0, 0, 0, 0.09
29659.0, 12, 7, 0.06
29660.0, -9999, -9999, -999.00
29661.0, -9999, -9999, -999.00
29662.0, -9999, -9999, -999.00
29663.0, -9999, -9999, -999.00
29664.0, -9999, -9999, -999.00
29665.0, -9999, -9999, -999.00
29666.0, -9999, -9999, -999.00
29667.0, 239, 132, 0.06
29668.0, 270, 149, 0.06
29669.0, 279, 154, 0.08
29670.0, 357, 197, 0.10
29671.0, 416, 229, 0.13
29672.0, 453, 249, 0.17
29673.0, 510, 280, 0.20
29674.0, 503, 277, 0.23
29675.0, 530, 292, 0.27
29676.0, 537, 295, 0.30
29677.0, 509, 280, 0.33
29678.0, 497, 273, 0.36
29679.0, 540, 297, 0.38
29680.0, 569, 313, 0.40
29681.0, -9999, -9999, -999.00
29682.0, -9999, -9999, -999.00
29683.0, -9999, -9999, -999.00
29684.0, -9999, -9999, -999.00
29685.0, -9999, -9999, -999.00
29686.0, -9999, -9999, -999.00
29687.0, -9999, -9999, -999.00
29688.0, -9999, -9999, -999.00
29689.0, -9999, -9999, -999.00
29690.0, -9999, -9999, -999.00
29691.0, -9999, -9999, -999.00
29692.0, -9999, -9999, -999.00
29693.0, -9999, -9999, -999.00
29694.0, -9999, -9999, -999.00
29695.0, -9999, -9999, -999.00
29696.0, -9999, -9999, -999.00
29697.0, -9999, -9999, -999.00
29698.0, -9999, -9999, -999.00
29699.0, -9999, -9999, -999.00
29700.0, -9999, -9999, -999.00
29701.0, -9999, -9999, -999.00
29702.0, -9999, -9999, -999.00
29703.0, -9999, -9999, -999.00
29704.0, -9999, -9999, -999.00
29705.0, -9999, -9999, -999.00
29706.0, -9999, -9999, -999.00
29707.0, -9999, -9999, -999.00
29708.0, -9999, -9999, -999.00
29709.0, -9999, -9999, -999.00
29710.0, -9999, -9999, -999.00
29711.0, -9999, -9999, -999.00
29712.0, -9999, -9999, -999.00
29713.0, -9999, -9999, -999.00
29714.0, -9999, -9999, -999.00
29715.0, 0, 0, 0.18
29716.0, 5, 3, 0.14
29717.0, 8, 4, 0.11
29718.0, 23, 13, 0.09
29719.0, 15, 8, 0.07
29720.0, -9999, -9999, -999.00
29721.0, -9999, -9999, -999.00
29722.0, -9999, -9999, -999.00
29723.0, -9999, -9999, -999.00
29724.0, -9999, -9999, -999.00
29725.0, -9999, -9999, -999.00
29726.0, -9999, -9999, -999.00
29727.0, 194, 107, 0.06
29728.0, 242, 133, 0.07
29729.0, 250, 138, 0.07
29730.0, 350, 193, 0.10
29731.0, 338, 186, 0.13
29732.0, 369, 203, 0.16
29733.0, 393, 217, 0.19
29734.0, 412, 227, 0.23
29735.0, 424, 233, 0.26
29736.0, 431, 237, 0.30
29737.0, 409, 225, 0.33
29738.0, 392, 215, 0.35
29739.0, 434, 239, 0.38
29740.0, 392, 216, 0.40
29741.0, -9999, -9999, -999.00
29742.0, -9999, -9999, -999.00
29743.0, -9999, -9999, -999.00
29744.0, -9999, -9999, -999.00
29745.0, -9999, -9999, -999.00
29746.0, -9999, -9999, -999.00
29747.0, -9999, -9999, -999.00
29748.0, -9999, -9999, -999.00
29749.0, -9999, -9999, -999.00
29750.0, -9999, -9999, -999.00
29751.0, -9999, -9999, -999.00
29752.0, -9999, -9999, -999.00
29753.0, -9999, -9999, -999.00
29754.0, -9999, -9999, -999.00
29755.0, -9999, -9999, -999.00
29756.0, -9999, -9999, -999.00
29757.0, -9999, -9999, -999.00
29758.0, -9999, -9999, -999.00
29759.0, -9999, -9999, -999.00
29760.0, -9999, -9999, -999.00
29761.0, -9999, -9999, -999.00
29762.0, -9999, -9999, -999.00
29763.0, -9999, -9999, -999.00
29764.0, -9999, -9999, -999.00
29765.0, -9999, -9999, -999.00
29766.0, -9999, -9999, -999.00
29767.0, -9999, -9999, -999.00
29768.0, -9999, -9999, -999.00
29769.0, -9999, -9999, -999.00
29770.0, -9999, -9999, -999.00
29771.0, -9999, -9999, -999.00
29772.0, -9999, -9999, -999.00
29773.0, -9999, -9999, -999.00
29774.0, 2, 1, 0.24
29775.0, 0, 0, 0.18
29776.0, 5, 3, 0.14
29777.0, 14, 8, 0.10
29778.0, 12, 6, 0.08
29779.0, 9, 5, 0.06
29780.0, -9999, -9999, -999.00
29781.0, -9999, -9999, -999.00
29782.0, -9999, -9999, -999.00
29783.0, -9999, -9999, -999.00
29784.0, -9999, -9999, -999.00
29785.0, -9999, -9999, -999.00
29786.0, -9999, -9999, -999.00
29787.0, -9999, -9999, -999.00
29788.0, 89, 49, 0.06
29789.0, 100, 55, 0.08
29790.0, 137, 75, 0.10
29791.0, 176, 97, 0.12
29792.0, 179, 99, 0.15
29793.0, 180, 99, 0.19
29794.0, 230, 127, 0.22
29795.0, 212, 116, 0.26
29796.0, 210, 115, 0.30
29797.0, 240, 132, 0.32
29798.0, 274, 151, 0.35
29799.0, 271, 149, 0.38
29800.0, 286, 157, 0.40
29801.0, -9999, -9999, -999.00
29802.0, -9999, -9999, -999.00
29803.0, -9999, -9999, -999.00
29804.0, -9999, -9999, -999.00
29805.0, -9999, -9999, -999.00
29806.0, -9999, -9999, -999.00
29807.0, -9999, -9999, -999.00
29808.0, -9999, -9999, -999.00
29809.0, -9999, -9999, -999.00
29810.0, -9999, -9999, -999.00
29811.0, -9999, -9999, -999.00
29812.0, -9999, -9999, -999.00
29813.0, -9999, -9999, -999.00
29814.0, -9999, -9999, -999.00
29815.0, -9999, -9999, -999.00
29816.0, -9999, -9999, -999.00
29817.0, -9999, -9999, -999.00
29818.0, -9999, -9999, -999.00
29819.0, -9999, -9999, -999.00
29820.0, -9999, -9999, -999.00
29821.0, -9999, -9999, -999.00
29822.0, -9999, -9999, -999.00
29823.0, -9999, -9999, -999.00
29824.0, -9999, -9999, -999.00
29825.0, -9999, -9999, -999.00
29826.0, -9999, -9999, -999.00
29827.0, -9999, -9999, -999.00
29828.0, -9999, -9999, -999.00
29829.0, -9999, -9999, -999.00
29830.0, -9999, -9999, -999.00
29831.0, -9999, -9999, -999.00
29832.0, -9999, -9999, -999.00
29833.0, -9999, -9999, -999.00
29834.0, 0, 0, 0.25
29835.0, 0, 0, 0.19
29836.0, 0, 0, 0.15
29837.0, 3, 1, 0.11
29838.0, 0, 0, 0.08
29839.0, 6, 3, 0.06
29840.0, -9999, -9999, -999.00
29841.0, -9999, -9999, -999.00
29842.0, -9999, -9999, -999.00
29843.0, -9999, -9999, -999.00
29844.0, -9999, -9999, -999.00
29845.0, -9999, -9999, -999.00
29846.0, -9999, -9999, -999.00
29847.0, -9999, -9999, -999.00
29848.0, -9999, -9999, -999.00
29849.0, 79, 43, 0.07
29850.0, 107, 59, 0.09
29851.0, 155, 85, 0.12
29852.0, 187, 103, 0.16
29853.0, 170, 93, 0.19
29854.0, 209, 115, 0.22
29855.0, 241, 133, 0.26
29856.0, 269, 148, 0.29
29857.0, 228, 125, 0.32
29858.0, 270, 148, 0.35
29859.0, 254, 140, 0.38
29860.0, 274, 150, 0.40
29861.0, -9999, -9999, -999.00
29862.0, -9999, -9999, -999.00
29863.0, -9999, -9999, -999.00
29864.0, -9999, -9999, -999.00
29865.0, -9999, -9999, -999.00
29866.0, -9999, -9999, -999.00
29867.0, -9999, -9999, -999.00
29868.0, -9999, -9999, -999.00
29869.0, -9999, -9999, -999.00
29870.0, -9999, -9999, -999.00
29871.0, -9999, -9999, -999.00
29872.0, -9999, -9999, -999.00
29873.0, -9999, -9999, -999.00
29874.0, -9999, -9999, -999.00
29875.0, -9999, -9999, -999.00
29876.0, -9999, -9999, -999.00
29877.0, -9999, -9999, -999.00
29878.0, -9999, -9999, -999.00
29879.0, -9999, -9999, -999.00
29880.0, -9999, -9999, -999.00
29881.0, -9999, -9999, -999.00
29882.0, -9999, -9999, -999.00
29883.0, -9999, -9999, -999.00
29884.0, -9999, -9999, -999.00
29885.0, -9999, -9999, -999.00
29886.0, -9999, -9999, -999.00
29887.0, -9999, -9999, -999.00
29888.0, -9999, -9999, -999.00
29889.0, -9999, -9999, -999.00
29890.0, -9999, -9999, -999.00
29891.0, -9999, -9999, -999.00
29892.0, -9999, -9999, -999.00
29893.0, -9999, -9999, -999.00
29894.0, -9999, -9999, -999.00
29895.0, 2, 1, 0.19
29896.0, 0, 0, 0.14
29897.0, 0, 0, 0.11
29898.0, 20, 11, 0.08
29899.0, 25, 14, 0.06
29900.0, -9999, -9999, -999.00
29901.0, -9999, -9999, -999.00
29902.0, -9999, -9999, -999.00
29903.0, -9999, -9999, -999.00
29904.0, -9999, -9999, -999.00
29905.0, -9999, -9999, -999.00
29906.0, -9999, -9999, -999.00
29907.0, -9999, -9999, -999.00
29908.0, -9999, -9999, -999.00
29909.0, 224, 123, 0.07
29910.0, 239, 131, 0.09
29911.0, 270, 148, 0.12
29912.0, 348, 191, 0.15
29913.0, 347, 191, 0.18
29914.0, 300, 165, 0.22
29915.0, 379, 208, 0.25
29916.0, 373, 205, 0.29
29917.0, 310, 170, 0.32
29918.0, 378, 208, 0.35
29919.0, 365, 200, 0.37
29920.0, 385, 212, 0.39
29921.0, -9999, -9999, -999.00
29922.0, -9999, -9999, -999.00
29923.0, -9999, -9999, -999.00
29924.0, -9999, -9999, -999.00
29925.0, -9999, -9999, -999.00
29926.0, -9999, -9999, -999.00
29927.0, -9999, -9999, -999.00
29928.0, -9999, -9999, -999.00
29929.0, -9999, -9999, -999.00
29930.0, -9999, -9999, -999.00
29931.0, -9999, -9999, -999.00
29932.0, -9999, -9999, -999.00
29933.0, -9999, -9999, -999.00
29934.0, -9999, -9999, -999.00
29935.0, -9999, -9999, -999.00
29936.0, -9999, -9999, -999.00
29937.0, -9999, -9999, -999.00
29938.0, -9999, -9999, -999.00
29939.0, -9999, -9999, -999.00
29940.0, -9999, -9999, -999.00
29941.0, -9999, -9999, -999.00
29942.0, -9999, -9999, -999.00
29943.0, -9999, -9999, -999.00
29944.0, -9999, -9999, -999.00
29945.0, -9999, -9999, -999.00
29946.0, -9999, -9999, -999.00
29947.0, -9999, -9999, -999.00
29948.0, -9999, -9999, -999.00
29949.0, -9999, -9999, -999.00
29950.0, -9999, -9999, -999.00
29951.0, -9999, -9999, -999.00
29952.0, -9999, -9999, -999.00
29953.0, -9999, -9999, -999.00
29954.0, -9999, -9999, -999.00
29955.0, 0, 0, 0.20
29956.0, 2, 1, 0.15
29957.0, 13, 7, 0.11
29958.0, 17, 9, 0.09
29959.0, 28, 15, 0.07
29960.0, -9999, -9999, -999.00
29961.0, -9999, -9999, -999.00
29962.0, -9999, -9999, -999.00
29963.0, -9999, -9999, -999.00
29964.0, -9999, -9999, -999.00
29965.0, -9999, -9999, -999.00
29966.0, -9999, -9999, -999.00
29967.0, -9999, -9999, -999.00
29968.0, -9999, -9999, -999.00
29969.0, 285, 157, 0.06
29970.0, 273, 150, 0.08
29971.0, 313, 172, 0.11
29972.0, 326, 179, 0.14
29973.0, 359, 197, 0.17
29974.0, 389, 214, 0.21
29975.0, 503, 276, 0.25
29976.0, 409, 225, 0.29
29977.0, 476, 262, 0.31
29978.0, 474, 260, 0.34
29979.0, 451, 248, 0.37
29980.0, 442, 243, 0.39
29981.0, -9999, -9999, -999.00
29982.0, -9999, -9999, -999.00
29983.0, -9999, -9999, -999.00
29984.0, -9999, -9999, -999.00
29985.0, -9999, -9999, -999.00
29986.0, -9999, -9999, -999.00
29987.0, -9999, -9999, -999.00
29988.0, -9999, -9999, -999.00
29989.0, -9999, -9999, -999.00
29990.0, -9999, -9999, -999.00
29991.0, -9999, -9999, -999.00
29992.0, -9999, -9999, -999.00
29993.0, -9999, -9999, -999.00
29994.0, -9999, -9999, -999.00
29995.0, -9999, -9999, -999.00
29996.0, -9999, -9999, -999.00
29997.0, -9999, -9999, -999.00
29998.0, -9999, -9999, -999.00
29999.0, -9999, -9999, -999.00
30000.0, -9999, -9999, -999.00
30001.0, -9999, -9999, -999.00
30002.0, -9999, -9999, -999.00
30003.0, -9999, -9999, -999.00
30004.0, -9999, -9999, -999.00
30005.0, -9999, -9999, -999.00
30006.0, -9999, -9999, -999.00
30007.0, -9999, -9999, -999.00
30008.0, -9999, -9999, -999.00
30009.0, -9999, -9999, -999.00
30010.0, -9999, -9999, -999.00
30011.0, -9999, -9999, -999.00
30012.0, -9999, -9999, -999.00
30013.0, -9999, -9999, -999.00
30014.0, -9999, -9999, -999.00
30015.0, 0, 0, 0.22
30016.0, 10, 5, 0.16
30017.0, 3, 1, 0.13
30018.0, 11, 6, 0.10
30019.0, 26, 15, 0.08
30020.0, 29, 16, 0.06
30021.0, -9999, -9999, -999.00
30022.0, -9999, -9999, -999.00
30023.0, -9999, -9999, -999.00
30024.0, -9999, -9999, -999.00
30025.0, -9999, -9999, -999.00
30026.0, -9999, -9999, -999.00
30027.0, -9999, -9999, -999.00
30028.0, -9999, -9999, -999.00
30029.0, 314, 173, 0.06
30030.0, 339, 187, 0.07
30031.0, 341, 188, 0.09
30032.0, 436, 240, 0.12
30033.0, 546, 300, 0.16
30034.0, 480, 264, 0.19
30035.0, 479, 263, 0.23
30036.0, 567, 312, 0.26
30037.0, 584, 321, 0.29
30038.0, 640, 352, 0.32
30039.0, 619, 340, 0.35
30040.0, 551, 303, 0.38
30041.0, 570, 313, 0.40
30042.0, -9999, -9999, -999.00
30043.0, -9999, -9999, -999.00
30044.0, -9999, -9999, -999.00
30045.0, -9999, -9999, -999.00
30046.0, -9999, -9999, -999.00
30047.0, -9999, -9999, -999.00
30048.0, -9999, -9999, -999.00
30049.0, -9999, -9999, -999.00
30050.0, -9999, -9999, -999.00
30051.0, -9999, -9999, -999.00
30052.0, -9999, -9999, -999.00
30053.0, -9999, -9999, -999.00
30054.0, -9999, -9999, -999.00
30055.0, -9999, -9999, -999.00
30056.0, -9999, -9999, -999.00
30057.0, -9999, -9999, -999.00
30058.0, -9999, -9999, -999.00
30059.0, -9999, -9999, -999.00
30060.0, -9999, -9999, -999.00
30061.0, -9999, -9999, -999.00
30062.0, -9999, -9999, -999.00
30063.0, -9999, -9999, -999.00
30064.0, -9999, -9999, -999.00
30065.0, -9999, -9999, -999.00
30066.0, -9999, -9999, -999.00
30067.0, -9999, -9999, -999.00
30068.0, -9999, -9999, -999.00
30069.0, -9999, -9999, -999.00
30070.0, -9999, -9999, -999.00
30071.0, -9999, -9999, -999.00
30072.0, -9999, -9999, -999.00
30073.0, -9999, -9999, -999.00
30074.0, -9999, -9999, -999.00
30075.0, 0, 0, 0.22
30076.0, 2, 1, 0.17
30077.0, 5, 3, 0.13
30078.0, 27, 15, 0.10
30079.0, 35, 19, 0.08
30080.0, 79, 43, 0.06
30081.0, -9999, -9999, -999.00
30082.0, -9999, -9999, -999.00
30083.0, -9999, -9999, -999.00
30084.0, -9999, -9999, -999.00
30085.0, -9999, -9999, -999.00
30086.0, -9999, -9999, -999.00
30087.0, -9999, -9999, -999.00
30088.0, -9999, -9999, -999.00
30089.0, -9999, -9999, -999.00
30090.0, 266, 147, 0.07
30091.0, 272, 150, 0.09
30092.0, 405, 223, 0.12
30093.0, 379, 209, 0.14
30094.0, 398, 219, 0.18
30095.0, 436, 240, 0.22
30096.0, 473, 260, 0.26
30097.0, 439, 241, 0.29
30098.0, 482, 265, 0.32
30099.0, 415, 228, 0.35
30100.0, 478, 263, 0.38
30101.0, 500, 275, 0.40
30102.0, -9999, -9999, -999.00
30103.0, -9999, -9999, -999.00
30104.0, -9999, -9999, -999.00
30105.0, -9999, -9999, -999.00
30106.0, -9999, -9999, -999.00
30107.0, -9999, -9999, -999.00
30108.0, -9999, -9999, -999.00
30109.0, -9999, -9999, -999.00
30110.0, -9999, -9999, -999.00
30111.0, -9999, -9999, -999.00
30112.0, -9999, -9999, -999.00
30113.0, -9999, -9999, -999.00
30114.0, -9999, -9999, -999.00
30115.0, -9999, -9999, -999.00
30116.0, -9999, -9999, -999.00
30117.0, -9999, -9999, -999.00
30118.0, -9999, -9999, -999.00
30119.0, -9999, -9999, -999.00
30120.0, -9999, -9999, -999.00
30121.0, -9999, -9999, -999.00
30122.0, -9999, -9999, -999.00
30123.0, -9999, -9999, -999.00
30124.0, -9999, -9999, -999.00
30125.0, -9999, -9999, -999.00
30126.0, -9999, -9999, -999.00
30127.0, -9999, -9999, -999.00
30128.0, -9999, -9999, -999.00
30129.0, -9999, -9999, -999.00
30130.0, -9999, -9999, -999.00
30131.0, -9999, -9999, -999.00
30132.0, -9999, -9999, -999.00
30133.0, -9999, -9999, -999.00
30134.0, -9999, -9999, -999.00
30135.0, -9999, -9999, -999.00
30136.0, 0, 0, 0.18
30137.0, 2, 1, 0.14
30138.0, 13, 7, 0.11
30139.0, 15, 8, 0.08
30140.0, 19, 10, 0.06
30141.0, -9999, -9999, -999.00
30142.0, -9999, -9999, -999.00
30143.0, -9999, -9999, -999.00
30144.0, -9999, -9999, -999.00
30145.0, -9999, -9999, -999.00
30146.0, -9999, -9999, -999.00
30147.0, -9999, -9999, -999.00
30148.0, -9999, -9999, -999.00
30149.0, 228, 126, 0.07
30150.0, 272, 150, 0.08
30151.0, 325, 179, 0.10
30152.0, 371, 204, 0.13
30153.0, 340, 187, 0.17
30154.0, 386, 212, 0.19
30155.0, 452, 248, 0.22
30156.0, 479, 263, 0.26
30157.0, 506, 278, 0.29
30158.0, 515, 283, 0.32
30159.0, 496, 273, 0.35
30160.0, 532, 292, 0.37
30161.0, 552, 303, 0.39
30162.0, -9999, -9999, -999.00
30163.0, -9999, -9999, -999.00
30164.0, -9999, -9999, -999.00
30165.0, -9999, -9999, -999.00
30166.0, -9999, -9999, -999.00
30167.0, -9999, -9999, -999.00
30168.0, -9999, -9999, -999.00
30169.0, -9999, -9999, -999.00
30170.0, -9999, -9999, -999.00
30171.0, -9999, -9999, -999.00
30172.0, -9999, -9999, -999.00
30173.0, -9999, -9999, -999.00
30174.0, -9999, -9999, -999.00
30175.0, -9999, -9999, -999.00
30176.0, -9999, -9999, -999.00
30177.0, -9999, -9999, -999.00
30178.0, -9999, -9999, -999.00
30179.0, -9999, -9999, -999.00
30180.0, -9999, -9999, -999.00
30181.0, -9999, -9999, -999.00
30182.0, -9999, -9999, -999.00
30183.0, -9999, -9999, -999.00
30184.0, -9999, -9999, -999.00
30185.0, -9999, -9999, -999.00
30186.0, -9999, -9999, -999.00
30187.0, -9999, -9999, -999.00
30188.0, -9999, -9999, -999.00
30189.0, -9999, -9999, -999.00
30190.0, -9999, -9999, -999.00
30191.0, -9999, -9999, -999.00
30192.0, -9999, -9999, -999.00
30193.0, -9999, -9999, -999.00
30194.0, -9999, -9999, -999.00
30195.0, -9999, -9999, -999.00
30196.0, -9999, -9999, -999.00
30197.0, 0, 0, 0.22
30198.0, 0, 0, 0.20
30199.0, 0, 0, 0.17
30200.0, 0, 0, 0.15
30201.0, 0, 0, 0.12
30202.0, 0, 0, 0.08
30203.0, -9999, -9999, -999.00
30204.0, -9999, -9999, -999.00
30205.0, -9999, -9999, -999.00
30206.0, -9999, -9999, -999.00
30207.0, -9999, -9999, -999.00
30208.0, 139, 77, 0.08
30209.0, 270, 149, 0.08
30210.0, 417, 229, 0.09
30211.0, 514, 282, 0.11
30212.0, 689, 379, 0.14
30213.0, 678, 373, 0.17
30214.0, 778, 427, 0.20
30215.0, 700, 384, 0.23
30216.0, 827, 454, 0.27
30217.0, 817, 448, 0.30
30218.0, 761, 417, 0.33
30219.0, 786, 431, 0.35
30220.0, 775, 425, 0.37
30221.0, 855, 468, 0.39
30222.0, -9999, -9999, -999.00
30223.0, -9999, -9999, -999.00
30224.0, -9999, -9999, -999.00
30225.0, -9999, -9999, -999.00
30226.0, -9999, -9999, -999.00
30227.0, -9999, -9999, -999.00
30228.0, -9999, -9999, -999.00
30229.0, -9999, -9999, -999.00
30230.0, -9999, -9999, -999.00
30231.0, -9999, -9999, -999.00
30232.0, -9999, -9999, -999.00
30233.0, -9999, -9999, -999.00
30234.0, -9999, -9999, -999.00
30235.0, -9999, -9999, -999.00
30236.0, -9999, -9999, -999.00
30237.0, -9999, -9999, -999.00
30238.0, -9999, -9999, -999.00
30239.0, -9999, -9999, -999.00
30240.0, -9999, -9999, -999.00
30241.0, -9999, -9999, -999.00
30242.0, -9999, -9999, -999.00
30243.0, -9999, -9999, -999.00
30244.0, -9999, -9999, -999.00
30245.0, -9999, -9999, -999.00
30246.0, -9999, -9999, -999.00
30247.0, -9999, -9999, -999.00
30248.0, -9999, -9999, -999.00
30249.0, -9999, -9999, -999.00
30250.0, -9999, -9999, -999.00
30251.0, -9999, -9999, -999.00
30252.0, -9999, -9999, -999.00
30253.0, -9999, -9999, -999.00
30254.0, -9999, -9999, -999.00
30255.0, -9999, -9999, -999.00
30256.0, -9999, -9999, -999.00
30257.0, -9999, -9999, -999.00
30258.0, -9999, -9999, -999.00
30259.0, -9999, -9999, -999.00
30260.0, -9999, -9999, -999.00
30261.0, -9999, -9999, -999.00
30262.0, -9999, -9999, -999.00
30263.0, -9999, -9999, -999.00
30264.0, -9999, -9999, -999.00
30265.0, -9999, -9999, -999.00
30266.0, -9999, -9999, -999.00
30267.0, 0, 0, 0.07
30268.0, 0, 0, 0.20
30269.0, 0, 0, 0.20
30270.0, 0, 0, 0.20
30271.0, 0, 0, 0.21
30272.0, 3, 2, 0.22
30273.0, 6, 3, 0.24
30274.0, 19, 11, 0.25
30275.0, 40, 22, 0.28
30276.0, 191, 104, 0.30
30277.0, 390, 212, 0.31
30278.0, 405, 220, 0.33
30279.0, 535, 291, 0.35
30280.0, 496, 269, 0.37
30281.0, 464, 251, 0.38
30282.0, 500, 270, 0.40
30283.0, -9999, -9999, -999.00
30284.0, -9999, -9999, -999.00
30285.0, -9999, -9999, -999.00
30286.0, -9999, -9999, -999.00
30287.0, -9999, -9999, -999.00
30288.0, -9999, -9999, -999.00
30289.0, -9999, -9999, -999.00
30290.0, -9999, -9999, -999.00
30291.0, -9999, -9999, -999.00
30292.0, -9999, -9999, -999.00
30293.0, -9999, -9999, -999.00
30294.0, -9999, -9999, -999.00
30295.0, -9999, -9999, -999.00
30296.0, -9999, -9999, -999.00
30297.0, -9999, -9999, -999.00
30298.0, -9999, -9999, -999.00
30299.0, -9999, -9999, -999.00
30300.0, -9999, -9999, -999.00
30301.0, -9999, -9999, -999.00
30302.0, -9999, -9999, -999.00
30303.0, -9999, -9999, -999.00
30304.0, -9999, -9999, -999.00
30305.0, -9999, -9999, -999.00
30306.0, -9999, -9999, -999.00
30307.0, -9999, -9999, -999.00
30308.0, -9999, -9999, -999.00
30309.0, -9999, -9999, -999.00
30310.0, -9999, -9999, -999.00
30311.0, -9999, -9999, -999.00
30312.0, -9999, -9999, -999.00
30313.0, -9999, -9999, -999.00
30314.0, -9999, -9999, -999.00
30315.0, -9999, -9999, -999.00
30316.0, -9999, -9999, -999.00
30317.0, -9999, -9999, -999.00
30318.0, -9999, -9999, -999.00
30319.0, -9999, -9999, -999.00
30320.0, -9999, -9999, -999.00
30321.0, -9999, -9999, -999.00
30322.0, -9999, -9999, -999.00
30323.0, -9999, -9999, -999.00
30324.0, -9999, -9999, -999.00
30325.0, -9999, -9999, -999.00
30326.0, -9999, -9999, -999.00
30327.0, -9999, -9999, -999.00
30328.0, -9999, -9999, -999.00
30329.0, -9999, -9999, -999.00
30330.0, 0, 0, 0.23
30331.0, 0, 0, 0.24
30332.0, 0, 0, 0.25
30333.0, 0, 0, 0.26
30334.0, 3, 1, 0.28
30335.0, 0, 0, 0.30
30336.0, 2, 1, 0.31
30337.0, 2, 1, 0.33
30338.0, 71, 39, 0.35
30339.0, 239, 129, 0.36
30340.0, 354, 192, 0.38
30341.0, 448, 242, 0.39
30342.0, -9999, -9999, -999.00
30343.0, -9999, -9999, -999.00
30344.0, -9999, -9999, -999.00
30345.0, -9999, -9999, -999.00
30346.0, -9999, -9999, -999.00
30347.0, -9999, -9999, -999.00
30348.0, -9999, -9999, -999.00
30349.0, -9999, -9999, -999.00
30350.0, -9999, -9999, -999.00
30351.0, -9999, -9999, -999.00
30352.0, -9999, -9999, -999.00
30353.0, -9999, -9999, -999.00
30354.0, -9999, -9999, -999.00
30355.0, -9999, -9999, -999.00
30356.0, -9999, -9999, -999.00
30357.0, -9999, -9999, -999.00
30358.0, -9999, -9999, -999.00
30359.0, -9999, -9999, -999.00
30360.0, -9999, -9999, -999.00
