UTC_mid, Number_Concentration_STP,Number_Concentration,Supersaturation
29657.0, 56, 31, 0.34
29658.0, 58, 32, 0.34
29659.0, 65, 36, 0.34
29660.0, 45, 25, 0.34
29661.0, 54, 30, 0.34
29662.0, 76, 42, 0.34
29663.0, 73, 40, 0.34
29664.0, 58, 32, 0.34
29665.0, 62, 34, 0.34
29666.0, 62, 34, 0.34
29667.0, 72, 39, 0.34
29668.0, 43, 23, 0.34
29669.0, 53, 29, 0.34
29670.0, 71, 39, 0.34
29671.0, 51, 28, 0.34
29672.0, 51, 28, 0.34
29673.0, 66, 36, 0.34
29674.0, 63, 34, 0.34
29675.0, 52, 28, 0.34
29676.0, 60, 33, 0.34
29677.0, 60, 33, 0.34
29678.0, 41, 22, 0.34
29679.0, 54, 30, 0.34
29680.0, 51, 28, 0.34
29681.0, 56, 30, 0.34
29682.0, 61, 34, 0.34
29683.0, 48, 26, 0.34
29684.0, 64, 35, 0.34
29685.0, 56, 30, 0.34
29686.0, 55, 30, 0.34
29687.0, 63, 34, 0.34
29688.0, 48, 26, 0.34
29689.0, 49, 27, 0.34
29690.0, 31, 17, 0.34
29691.0, 45, 25, 0.34
29692.0, 47, 26, 0.34
29693.0, 58, 32, 0.34
29694.0, 48, 26, 0.34
29695.0, 55, 30, 0.34
29696.0, 41, 22, 0.34
29697.0, 36, 19, 0.34
29698.0, 53, 29, 0.34
29699.0, 37, 20, 0.34
29700.0, 37, 20, 0.34
29701.0, 38, 21, 0.34
29702.0, 40, 22, 0.34
29703.0, 38, 21, 0.34
29704.0, 48, 26, 0.34
29705.0, 46, 25, 0.34
29706.0, 37, 20, 0.34
29707.0, 78, 43, 0.34
29708.0, 119, 65, 0.34
29709.0, 238, 130, 0.34
29710.0, 327, 179, 0.34
29711.0, 261, 143, 0.34
29712.0, 317, 173, 0.34
29713.0, 320, 175, 0.34
29714.0, 334, 183, 0.34
29715.0, 254, 139, 0.34
29716.0, 292, 160, 0.34
29717.0, 370, 202, 0.34
29718.0, 354, 194, 0.34
29719.0, 357, 195, 0.34
29720.0, 273, 149, 0.34
29721.0, 404, 221, 0.34
29722.0, 333, 182, 0.34
29723.0, 347, 190, 0.34
29724.0, 450, 246, 0.34
29725.0, 447, 245, 0.34
29726.0, 498, 273, 0.34
29727.0, 482, 264, 0.34
29728.0, 525, 287, 0.34
29729.0, 580, 317, 0.34
29730.0, 436, 239, 0.34
29731.0, 492, 269, 0.34
29732.0, 567, 310, 0.34
29733.0, 522, 286, 0.34
29734.0, 585, 320, 0.34
29735.0, 498, 273, 0.34
29736.0, 475, 260, 0.34
29737.0, 539, 295, 0.34
29738.0, 644, 353, 0.34
29739.0, 533, 292, 0.34
29740.0, 432, 237, 0.34
29741.0, 459, 251, 0.34
29742.0, 498, 272, 0.34
29743.0, 566, 309, 0.34
29744.0, 495, 271, 0.34
29745.0, 543, 297, 0.34
29746.0, 626, 342, 0.34
29747.0, 602, 329, 0.34
29748.0, 587, 321, 0.34
29749.0, 546, 299, 0.34
29750.0, 558, 305, 0.34
29751.0, 573, 313, 0.34
29752.0, 502, 275, 0.34
29753.0, 510, 279, 0.34
29754.0, 506, 277, 0.34
29755.0, 392, 214, 0.34
29756.0, 436, 238, 0.34
29757.0, 483, 264, 0.34
29758.0, 415, 227, 0.34
29759.0, 400, 219, 0.34
29760.0, 406, 222, 0.34
29761.0, 432, 236, 0.34
29762.0, 413, 226, 0.34
29763.0, 393, 215, 0.34
29764.0, 460, 252, 0.34
29765.0, 416, 227, 0.34
29766.0, 454, 248, 0.34
29767.0, 390, 213, 0.34
29768.0, 473, 259, 0.34
29769.0, 487, 266, 0.34
29770.0, 477, 261, 0.34
29771.0, 470, 257, 0.34
29772.0, 447, 244, 0.34
29773.0, 513, 280, 0.34
29774.0, 519, 284, 0.34
29775.0, 407, 222, 0.34
29776.0, 402, 220, 0.34
29777.0, 479, 262, 0.34
29778.0, 466, 255, 0.34
29779.0, 524, 287, 0.34
29780.0, 475, 259, 0.34
29781.0, 477, 261, 0.34
29782.0, 469, 257, 0.34
29783.0, 559, 305, 0.34
29784.0, 576, 315, 0.34
29785.0, 533, 291, 0.34
29786.0, 597, 327, 0.34
29787.0, 446, 244, 0.34
29788.0, 564, 309, 0.34
29789.0, 499, 273, 0.34
29790.0, 706, 386, 0.34
29791.0, 542, 296, 0.34
29792.0, 500, 273, 0.34
29793.0, -9999, -9999, -999.00
29794.0, -9999, -9999, -999.00
29795.0, -9999, -9999, -999.00
29796.0, -9999, -9999, -999.00
29797.0, -9999, -9999, -999.00
29798.0, -9999, -9999, -999.00
29799.0, -9999, -9999, -999.00
29800.0, -9999, -9999, -999.00
29801.0, -9999, -9999, -999.00
29802.0, -9999, -9999, -999.00
29803.0, -9999, -9999, -999.00
29804.0, -9999, -9999, -999.00
29805.0, -9999, -9999, -999.00
29806.0, -9999, -9999, -999.00
29807.0, -9999, -9999, -999.00
29808.0, -9999, -9999, -999.00
29809.0, -9999, -9999, -999.00
29810.0, -9999, -9999, -999.00
29811.0, -9999, -9999, -999.00
29812.0, -9999, -9999, -999.00
29813.0, -9999, -9999, -999.00
29814.0, -9999, -9999, -999.00
29815.0, -9999, -9999, -999.00
29816.0, -9999, -9999, -999.00
29817.0, -9999, -9999, -999.00
29818.0, -9999, -9999, -999.00
29819.0, -9999, -9999, -999.00
29820.0, -9999, -9999, -999.00
29821.0, -9999, -9999, -999.00
29822.0, -9999, -9999, -999.00
29823.0, -9999, -9999, -999.00
29824.0, -9999, -9999, -999.00
29825.0, -9999, -9999, -999.00
29826.0, -9999, -9999, -999.00
29827.0, -9999, -9999, -999.00
29828.0, -9999, -9999, -999.00
29829.0, -9999, -9999, -999.00
29830.0, -9999, -9999, -999.00
29831.0, -9999, -9999, -999.00
29832.0, -9999, -9999, -999.00
29833.0, -9999, -9999, -999.00
29834.0, -9999, -9999, -999.00
29835.0, -9999, -9999, -999.00
29836.0, -9999, -9999, -999.00
29837.0, -9999, -9999, -999.00
29838.0, -9999, -9999, -999.00
29839.0, -9999, -9999, -999.00
29840.0, -9999, -9999, -999.00
29841.0, -9999, -9999, -999.00
29842.0, -9999, -9999, -999.00
29843.0, -9999, -9999, -999.00
29844.0, -9999, -9999, -999.00
29845.0, -9999, -9999, -999.00
29846.0, -9999, -9999, -999.00
29847.0, -9999, -9999, -999.00
29848.0, -9999, -9999, -999.00
29849.0, -9999, -9999, -999.00
29850.0, -9999, -9999, -999.00
29851.0, -9999, -9999, -999.00
29852.0, -9999, -9999, -999.00
29853.0, -9999, -9999, -999.00
29854.0, -9999, -9999, -999.00
29855.0, -9999, -9999, -999.00
29856.0, -9999, -9999, -999.00
29857.0, -9999, -9999, -999.00
29858.0, -9999, -9999, -999.00
29859.0, -9999, -9999, -999.00
29860.0, -9999, -9999, -999.00
29861.0, -9999, -9999, -999.00
29862.0, -9999, -9999, -999.00
29863.0, -9999, -9999, -999.00
29864.0, -9999, -9999, -999.00
29865.0, -9999, -9999, -999.00
29866.0, -9999, -9999, -999.00
29867.0, -9999, -9999, -999.00
29868.0, -9999, -9999, -999.00
29869.0, -9999, -9999, -999.00
29870.0, -9999, -9999, -999.00
29871.0, -9999, -9999, -999.00
29872.0, -9999, -9999, -999.00
29873.0, -9999, -9999, -999.00
29874.0, -9999, -9999, -999.00
29875.0, -9999, -9999, -999.00
29876.0, -9999, -9999, -999.00
29877.0, -9999, -9999, -999.00
29878.0, -9999, -9999, -999.00
29879.0, -9999, -9999, -999.00
29880.0, -9999, -9999, -999.00
29881.0, -9999, -9999, -999.00
29882.0, -9999, -9999, -999.00
29883.0, -9999, -9999, -999.00
29884.0, -9999, -9999, -999.00
29885.0, -9999, -9999, -999.00
29886.0, -9999, -9999, -999.00
29887.0, -9999, -9999, -999.00
29888.0, -9999, -9999, -999.00
29889.0, -9999, -9999, -999.00
29890.0, -9999, -9999, -999.00
29891.0, -9999, -9999, -999.00
29892.0, -9999, -9999, -999.00
29893.0, -9999, -9999, -999.00
29894.0, -9999, -9999, -999.00
29895.0, -9999, -9999, -999.00
29896.0, -9999, -9999, -999.00
29897.0, -9999, -9999, -999.00
29898.0, -9999, -9999, -999.00
29899.0, -9999, -9999, -999.00
29900.0, -9999, -9999, -999.00
29901.0, -9999, -9999, -999.00
29902.0, -9999, -9999, -999.00
29903.0, -9999, -9999, -999.00
29904.0, -9999, -9999, -999.00
29905.0, -9999, -9999, -999.00
29906.0, -9999, -9999, -999.00
29907.0, -9999, -9999, -999.00
29908.0, -9999, -9999, -999.00
29909.0, -9999, -9999, -999.00
29910.0, -9999, -9999, -999.00
29911.0, -9999, -9999, -999.00
29912.0, -9999, -9999, -999.00
29913.0, -9999, -9999, -999.00
29914.0, -9999, -9999, -999.00
29915.0, -9999, -9999, -999.00
29916.0, -9999, -9999, -999.00
29917.0, -9999, -9999, -999.00
29918.0, -9999, -9999, -999.00
29919.0, -9999, -9999, -999.00
29920.0, -9999, -9999, -999.00
29921.0, -9999, -9999, -999.00
29922.0, -9999, -9999, -999.00
29923.0, -9999, -9999, -999.00
29924.0, -9999, -9999, -999.00
29925.0, -9999, -9999, -999.00
29926.0, -9999, -9999, -999.00
29927.0, -9999, -9999, -999.00
29928.0, -9999, -9999, -999.00
29929.0, -9999, -9999, -999.00
29930.0, -9999, -9999, -999.00
29931.0, -9999, -9999, -999.00
29932.0, -9999, -9999, -999.00
29933.0, -9999, -9999, -999.00
29934.0, -9999, -9999, -999.00
29935.0, -9999, -9999, -999.00
29936.0, -9999, -9999, -999.00
29937.0, -9999, -9999, -999.00
29938.0, -9999, -9999, -999.00
29939.0, -9999, -9999, -999.00
29940.0, -9999, -9999, -999.00
29941.0, -9999, -9999, -999.00
29942.0, -9999, -9999, -999.00
29943.0, -9999, -9999, -999.00
29944.0, -9999, -9999, -999.00
29945.0, -9999, -9999, -999.00
29946.0, -9999, -9999, -999.00
29947.0, -9999, -9999, -999.00
29948.0, -9999, -9999, -999.00
29949.0, -9999, -9999, -999.00
29950.0, -9999, -9999, -999.00
29951.0, -9999, -9999, -999.00
29952.0, -9999, -9999, -999.00
29953.0, -9999, -9999, -999.00
29954.0, -9999, -9999, -999.00
29955.0, -9999, -9999, -999.00
29956.0, -9999, -9999, -999.00
29957.0, -9999, -9999, -999.00
29958.0, 323, 176, 0.11
29959.0, -9999, -9999, -999.00
29960.0, 348, 189, 0.11
29961.0, 377, 205, 0.11
29962.0, 406, 221, 0.11
29963.0, -9999, -9999, -999.00
29964.0, 386, 210, 0.11
29965.0, 390, 212, 0.11
29966.0, 338, 184, 0.11
29967.0, 425, 231, 0.11
29968.0, 312, 170, 0.11
29969.0, 273, 148, 0.11
29970.0, 293, 159, 0.11
29971.0, 299, 163, 0.11
29972.0, 209, 114, 0.11
29973.0, 205, 112, 0.11
29974.0, 226, 123, 0.11
29975.0, 172, 94, 0.11
29976.0, 230, 125, 0.11
29977.0, 217, 118, 0.11
29978.0, 230, 125, 0.11
29979.0, 174, 95, 0.11
29980.0, 199, 108, 0.11
29981.0, 191, 104, 0.11
29982.0, 162, 88, 0.11
29983.0, 166, 90, 0.11
29984.0, 201, 110, 0.11
29985.0, 231, 126, 0.11
29986.0, 203, 110, 0.11
29987.0, 203, 110, 0.11
29988.0, 170, 93, 0.11
29989.0, 137, 75, 0.11
29990.0, 131, 71, 0.11
29991.0, 103, 56, 0.11
29992.0, 73, 40, 0.11
29993.0, 58, 32, 0.11
29994.0, 58, 32, 0.11
29995.0, 76, 41, 0.11
29996.0, 86, 47, 0.11
29997.0, 60, 33, 0.11
29998.0, 81, 44, 0.11
29999.0, 56, 30, 0.11
30000.0, 96, 52, 0.11
30001.0, 119, 65, 0.11
30002.0, 112, 61, 0.11
30003.0, 159, 87, 0.11
30004.0, 152, 83, 0.11
30005.0, 194, 106, 0.11
30006.0, 165, 90, 0.11
30007.0, 201, 110, 0.11
30008.0, 187, 102, 0.11
30009.0, 199, 109, 0.11
30010.0, 184, 100, 0.11
30011.0, 160, 87, 0.11
30012.0, 175, 95, 0.11
30013.0, 124, 68, 0.11
30014.0, 140, 76, 0.11
30015.0, 114, 62, 0.11
30016.0, 132, 72, 0.11
30017.0, 162, 88, 0.11
30018.0, 155, 84, 0.11
30019.0, 185, 101, 0.11
30020.0, 144, 79, 0.11
30021.0, 125, 68, 0.11
30022.0, 146, 79, 0.11
30023.0, 135, 73, 0.11
30024.0, 136, 74, 0.11
30025.0, 110, 60, 0.11
30026.0, 161, 88, 0.11
30027.0, 155, 84, 0.11
30028.0, 176, 96, 0.11
30029.0, 167, 91, 0.11
30030.0, 150, 82, 0.11
30031.0, 177, 96, 0.11
30032.0, 226, 123, 0.11
30033.0, 212, 116, 0.11
30034.0, 218, 119, 0.11
30035.0, 227, 124, 0.11
30036.0, 232, 126, 0.11
30037.0, 192, 104, 0.11
30038.0, 240, 131, 0.11
30039.0, 242, 132, 0.11
30040.0, 260, 142, 0.11
30041.0, 228, 124, 0.11
30042.0, 219, 119, 0.11
30043.0, 234, 128, 0.11
30044.0, 167, 91, 0.11
30045.0, 219, 120, 0.11
30046.0, 168, 92, 0.11
30047.0, 181, 98, 0.11
30048.0, 207, 113, 0.11
30049.0, 220, 120, 0.11
30050.0, 229, 125, 0.11
30051.0, 249, 136, 0.11
30052.0, 215, 117, 0.11
30053.0, 230, 125, 0.11
30054.0, 226, 123, 0.11
30055.0, 261, 142, 0.11
30056.0, 283, 154, 0.11
30057.0, 298, 163, 0.11
30058.0, 184, 100, 0.11
30059.0, 227, 124, 0.11
30060.0, 235, 128, 0.11
30061.0, 160, 87, 0.11
30062.0, 207, 113, 0.11
30063.0, 209, 114, 0.11
30064.0, 262, 143, 0.11
30065.0, 280, 153, 0.11
30066.0, 248, 135, 0.11
30067.0, 228, 124, 0.11
30068.0, 211, 115, 0.11
30069.0, 210, 115, 0.11
30070.0, 176, 96, 0.11
30071.0, 145, 79, 0.11
30072.0, 134, 73, 0.11
30073.0, 194, 106, 0.11
30074.0, 201, 109, 0.11
30075.0, 183, 100, 0.11
30076.0, 168, 91, 0.11
30077.0, 190, 104, 0.11
30078.0, 231, 126, 0.11
30079.0, 170, 92, 0.11
30080.0, 206, 112, 0.11
30081.0, 169, 92, 0.11
30082.0, 177, 96, 0.11
30083.0, 201, 109, 0.11
30084.0, 184, 100, 0.11
30085.0, 193, 105, 0.11
30086.0, 187, 102, 0.11
30087.0, 178, 97, 0.11
30088.0, 223, 122, 0.11
30089.0, 207, 113, 0.11
30090.0, 194, 106, 0.11
30091.0, 211, 115, 0.11
30092.0, 170, 93, 0.11
30093.0, 193, 105, 0.11
30094.0, 145, 79, 0.11
30095.0, 148, 81, 0.11
30096.0, 200, 109, 0.11
30097.0, 203, 111, 0.11
30098.0, 191, 104, 0.11
30099.0, 171, 93, 0.11
30100.0, 230, 125, 0.11
30101.0, 175, 95, 0.11
30102.0, 199, 108, 0.11
30103.0, 179, 98, 0.11
30104.0, 204, 111, 0.11
30105.0, 199, 108, 0.11
30106.0, 199, 108, 0.11
30107.0, 174, 95, 0.11
30108.0, 176, 96, 0.11
30109.0, 117, 64, 0.11
30110.0, 172, 94, 0.11
30111.0, 112, 61, 0.11
30112.0, 121, 66, 0.11
30113.0, 122, 66, 0.11
30114.0, 92, 50, 0.11
30115.0, 110, 60, 0.11
30116.0, 91, 50, 0.11
30117.0, 96, 52, 0.11
30118.0, 163, 89, 0.11
30119.0, 126, 69, 0.11
30120.0, 180, 98, 0.11
30121.0, 135, 74, 0.11
30122.0, 136, 74, 0.11
30123.0, 156, 85, 0.11
30124.0, 123, 67, 0.11
30125.0, 93, 51, 0.11
30126.0, 133, 72, 0.11
30127.0, 127, 69, 0.11
30128.0, 147, 80, 0.11
30129.0, 140, 76, 0.11
30130.0, 181, 99, 0.11
30131.0, 168, 91, 0.11
30132.0, 149, 81, 0.11
30133.0, 127, 69, 0.11
30134.0, 113, 62, 0.11
30135.0, 149, 81, 0.11
30136.0, 198, 108, 0.11
30137.0, 173, 95, 0.11
30138.0, 142, 78, 0.11
30139.0, 121, 66, 0.11
30140.0, 117, 64, 0.11
30141.0, 116, 63, 0.11
30142.0, 92, 50, 0.11
30143.0, 96, 52, 0.11
30144.0, 61, 33, 0.11
30145.0, 71, 39, 0.11
30146.0, 80, 44, 0.11
30147.0, 63, 34, 0.11
30148.0, 61, 33, 0.11
30149.0, 88, 48, 0.11
30150.0, 48, 26, 0.11
30151.0, 41, 22, 0.11
30152.0, 38, 21, 0.11
30153.0, 61, 33, 0.11
30154.0, 72, 39, 0.11
30155.0, 56, 30, 0.11
30156.0, 43, 23, 0.11
30157.0, 87, 47, 0.11
30158.0, 75, 41, 0.11
30159.0, 126, 68, 0.11
30160.0, 182, 99, 0.11
30161.0, 204, 111, 0.11
30162.0, 275, 150, 0.11
30163.0, 355, 194, 0.11
30164.0, 285, 155, 0.11
30165.0, 292, 159, 0.11
30166.0, 312, 170, 0.11
30167.0, 276, 151, 0.11
30168.0, 234, 128, 0.11
30169.0, 257, 140, 0.11
30170.0, 302, 165, 0.11
30171.0, 237, 129, 0.11
30172.0, 212, 116, 0.11
30173.0, 278, 151, 0.11
30174.0, 247, 134, 0.11
30175.0, 209, 114, 0.11
30176.0, 221, 120, 0.11
30177.0, 203, 111, 0.11
30178.0, 255, 139, 0.11
30179.0, 267, 145, 0.11
30180.0, 280, 152, 0.11
30181.0, 231, 126, 0.11
30182.0, 285, 155, 0.11
30183.0, 308, 168, 0.11
30184.0, 266, 145, 0.11
30185.0, 284, 155, 0.11
30186.0, 272, 148, 0.11
30187.0, 257, 140, 0.11
30188.0, 254, 138, 0.11
30189.0, 207, 113, 0.11
30190.0, 255, 139, 0.11
30191.0, 248, 135, 0.11
30192.0, 200, 109, 0.11
30193.0, 237, 129, 0.11
30194.0, 277, 151, 0.11
30195.0, 265, 144, 0.11
30196.0, 211, 115, 0.11
30197.0, 235, 128, 0.11
30198.0, 270, 147, 0.11
30199.0, 253, 138, 0.11
30200.0, 202, 110, 0.11
30201.0, 230, 125, 0.11
30202.0, 179, 98, 0.11
30203.0, 221, 120, 0.11
30204.0, 207, 113, 0.11
30205.0, 169, 92, 0.11
30206.0, 164, 89, 0.11
30207.0, 178, 97, 0.11
30208.0, 201, 109, 0.11
30209.0, 233, 127, 0.11
30210.0, 207, 113, 0.11
30211.0, 243, 132, 0.11
30212.0, 211, 115, 0.11
30213.0, 258, 141, 0.11
30214.0, 246, 134, 0.11
30215.0, 341, 186, 0.11
30216.0, 256, 139, 0.11
30217.0, 327, 178, 0.11
30218.0, 255, 139, 0.11
30219.0, 385, 210, 0.11
30220.0, 357, 195, 0.11
30221.0, 418, 228, 0.11
30222.0, 376, 205, 0.11
30223.0, 331, 180, 0.11
30224.0, 354, 193, 0.11
30225.0, 374, 204, 0.11
30226.0, 352, 192, 0.11
30227.0, 342, 187, 0.11
30228.0, 379, 206, 0.11
30229.0, 344, 188, 0.11
30230.0, 355, 193, 0.11
30231.0, 313, 171, 0.11
30232.0, 327, 178, 0.11
30233.0, 274, 149, 0.11
30234.0, 264, 144, 0.11
30235.0, 292, 159, 0.11
30236.0, 256, 140, 0.11
30237.0, 250, 136, 0.11
30238.0, 238, 130, 0.11
30239.0, 253, 138, 0.11
30240.0, 235, 128, 0.11
30241.0, 268, 146, 0.11
30242.0, 265, 144, 0.11
30243.0, 250, 136, 0.11
30244.0, 243, 132, 0.11
30245.0, 265, 145, 0.11
30246.0, 221, 121, 0.11
30247.0, 166, 91, 0.11
30248.0, 166, 91, 0.11
30249.0, 126, 69, 0.11
30250.0, 114, 62, 0.11
30251.0, 126, 69, 0.11
30252.0, 105, 57, 0.11
30253.0, 120, 66, 0.11
30254.0, 124, 68, 0.11
30255.0, 155, 84, 0.11
30256.0, 131, 71, 0.11
30257.0, 143, 78, 0.11
30258.0, 166, 90, 0.11
30259.0, 155, 84, 0.11
30260.0, 152, 83, 0.11
30261.0, 129, 70, 0.11
30262.0, 126, 69, 0.11
30263.0, 112, 61, 0.11
30264.0, 125, 68, 0.11
30265.0, 147, 80, 0.11
30266.0, 124, 67, 0.11
30267.0, 126, 69, 0.11
30268.0, 124, 68, 0.11
30269.0, 103, 56, 0.11
30270.0, 121, 66, 0.11
30271.0, 96, 52, 0.11
30272.0, 117, 64, 0.11
30273.0, 92, 50, 0.11
30274.0, 111, 61, 0.11
30275.0, 117, 64, 0.11
30276.0, 85, 46, 0.11
30277.0, 117, 64, 0.11
30278.0, 92, 50, 0.11
30279.0, 141, 77, 0.11
30280.0, 149, 81, 0.11
30281.0, 222, 121, 0.11
30282.0, 203, 110, 0.11
30283.0, 187, 102, 0.11
30284.0, 113, 62, 0.11
30285.0, 135, 74, 0.11
30286.0, 132, 72, 0.11
30287.0, 122, 66, 0.11
30288.0, 126, 68, 0.11
30289.0, 84, 46, 0.11
30290.0, 94, 51, 0.11
30291.0, 79, 43, 0.11
30292.0, 71, 39, 0.11
30293.0, 110, 60, 0.11
30294.0, 81, 44, 0.11
30295.0, 76, 42, 0.11
30296.0, 53, 29, 0.11
30297.0, 53, 29, 0.11
30298.0, 51, 28, 0.11
30299.0, 46, 25, 0.11
30300.0, 64, 35, 0.11
30301.0, 67, 37, 0.11
30302.0, 56, 31, 0.11
30303.0, 78, 42, 0.11
30304.0, 76, 41, 0.11
30305.0, 67, 36, 0.11
30306.0, 66, 36, 0.11
30307.0, 85, 46, 0.11
30308.0, 87, 47, 0.11
30309.0, 96, 52, 0.11
30310.0, 90, 49, 0.11
30311.0, 98, 53, 0.11
30312.0, 119, 65, 0.11
30313.0, 105, 57, 0.11
30314.0, 115, 63, 0.11
30315.0, 93, 51, 0.11
30316.0, 81, 44, 0.11
30317.0, 72, 39, 0.11
30318.0, 67, 37, 0.11
30319.0, 51, 28, 0.11
30320.0, 63, 34, 0.11
30321.0, 63, 34, 0.11
30322.0, 61, 33, 0.11
30323.0, 76, 42, 0.11
30324.0, 68, 37, 0.11
30325.0, 53, 29, 0.11
30326.0, 64, 35, 0.11
30327.0, 56, 31, 0.11
30328.0, 50, 27, 0.11
30329.0, 70, 38, 0.11
30330.0, 89, 48, 0.11
30331.0, 56, 30, 0.11
30332.0, 76, 42, 0.11
30333.0, 43, 23, 0.11
30334.0, 45, 25, 0.11
30335.0, 73, 40, 0.11
30336.0, 43, 23, 0.11
30337.0, 83, 45, 0.11
30338.0, 69, 38, 0.11
30339.0, 59, 32, 0.11
30340.0, 59, 32, 0.11
30341.0, 54, 29, 0.11
30342.0, 58, 31, 0.11
30343.0, 65, 36, 0.11
30344.0, 69, 37, 0.11
30345.0, 59, 32, 0.11
30346.0, 51, 28, 0.11
30347.0, 74, 41, 0.11
30348.0, 69, 38, 0.11
30349.0, 77, 42, 0.11
30350.0, 72, 39, 0.11
30351.0, 52, 28, 0.11
30352.0, 51, 28, 0.11
30353.0, 64, 35, 0.11
30354.0, 59, 32, 0.11
30355.0, 74, 40, 0.11
30356.0, 57, 31, 0.11
30357.0, 61, 33, 0.11
30358.0, 72, 39, 0.11
30359.0, 53, 29, 0.11
30360.0, 38, 21, 0.11
30361.0, 107, 58, 0.11
30362.0, 76, 41, 0.11
30363.0, 111, 60, 0.11
30364.0, 46, 25, 0.11
30365.0, 79, 43, 0.11
30366.0, 85, 46, 0.11
30367.0, 74, 40, 0.11
30368.0, 56, 30, 0.11
30369.0, 70, 38, 0.11
30370.0, 65, 36, 0.11
30371.0, 48, 26, 0.11
30372.0, 70, 38, 0.11
30373.0, 76, 42, 0.11
30374.0, 61, 33, 0.11
30375.0, 68, 37, 0.11
30376.0, 50, 27, 0.11
30377.0, 53, 29, 0.11
30378.0, 67, 37, 0.11
30379.0, 63, 34, 0.11
30380.0, 69, 37, 0.11
30381.0, 62, 34, 0.11
30382.0, 79, 43, 0.11
30383.0, 68, 37, 0.11
30384.0, 68, 37, 0.11
30385.0, 58, 32, 0.11
30386.0, 61, 33, 0.11
30387.0, 33, 18, 0.11
30388.0, 35, 19, 0.11
30389.0, 58, 32, 0.11
30390.0, -8888, -8888, 0.11
30391.0, 26, 14, 0.11
30392.0, 46, 25, 0.11
30393.0, 41, 22, 0.11
30394.0, 23, 12, 0.11
30395.0, 30, 16, 0.11
30396.0, 48, 26, 0.11
30397.0, 37, 20, 0.11
30398.0, 54, 29, 0.11
30399.0, 58, 32, 0.11
30400.0, 43, 23, 0.11
30401.0, 51, 28, 0.11
30402.0, 59, 32, 0.11
30403.0, 40, 22, 0.11
30404.0, 48, 26, 0.11
30405.0, 41, 22, 0.11
30406.0, 43, 23, 0.11
30407.0, 38, 21, 0.11
30408.0, 48, 26, 0.11
30409.0, 30, 16, 0.11
30410.0, 30, 17, 0.11
30411.0, 30, 17, 0.11
30412.0, 43, 24, 0.11
30413.0, 25, 14, 0.11
30414.0, 36, 19, 0.11
30415.0, 37, 20, 0.11
30416.0, 52, 28, 0.11
30417.0, 47, 26, 0.11
30418.0, 55, 30, 0.11
30419.0, 28, 15, 0.11
30420.0, 38, 21, 0.11
30421.0, 27, 15, 0.11
30422.0, 46, 25, 0.11
30423.0, 53, 29, 0.11
30424.0, 69, 37, 0.11
30425.0, 63, 34, 0.11
30426.0, 35, 19, 0.11
30427.0, 43, 23, 0.11
30428.0, 71, 39, 0.11
30429.0, 38, 21, 0.11
30430.0, 53, 29, 0.11
30431.0, 61, 33, 0.11
30432.0, 50, 27, 0.11
30433.0, 48, 26, 0.11
30434.0, 56, 31, 0.11
30435.0, 51, 28, 0.11
30436.0, 40, 22, 0.11
30437.0, 35, 19, 0.11
30438.0, 60, 33, 0.11
30439.0, 38, 21, 0.11
30440.0, 43, 24, 0.11
30441.0, 37, 20, 0.11
30442.0, 46, 25, 0.11
30443.0, 84, 46, 0.11
30444.0, 67, 36, 0.11
30445.0, 35, 19, 0.11
30446.0, 77, 42, 0.11
30447.0, 78, 42, 0.11
30448.0, 60, 33, 0.11
30449.0, 56, 31, 0.11
30450.0, 80, 44, 0.11
30451.0, 51, 28, 0.11
30452.0, 35, 19, 0.11
30453.0, 43, 23, 0.11
30454.0, 48, 26, 0.11
30455.0, 33, 18, 0.11
30456.0, 25, 14, 0.11
30457.0, 47, 26, 0.11
30458.0, 51, 28, 0.11
30459.0, 69, 37, 0.11
30460.0, 55, 30, 0.11
30461.0, 71, 38, 0.11
30462.0, 79, 43, 0.11
30463.0, 84, 45, 0.11
30464.0, 115, 63, 0.11
30465.0, 83, 45, 0.11
30466.0, 103, 56, 0.11
30467.0, 121, 66, 0.11
30468.0, 110, 60, 0.11
30469.0, 92, 50, 0.11
30470.0, 99, 54, 0.11
30471.0, 89, 49, 0.11
30472.0, 128, 69, 0.11
30473.0, 113, 62, 0.11
30474.0, 98, 53, 0.11
30475.0, 113, 61, 0.11
30476.0, 105, 57, 0.11
30477.0, 121, 66, 0.11
30478.0, 90, 49, 0.11
30479.0, 118, 64, 0.11
30480.0, 110, 60, 0.11
30481.0, 99, 54, 0.11
30482.0, 121, 66, 0.11
30483.0, 120, 65, 0.11
30484.0, 84, 46, 0.11
30485.0, 123, 67, 0.11
30486.0, 118, 64, 0.11
30487.0, 95, 52, 0.11
30488.0, 116, 63, 0.11
30489.0, 79, 43, 0.11
30490.0, 102, 56, 0.11
30491.0, 86, 47, 0.11
30492.0, 124, 67, 0.11
30493.0, 125, 68, 0.11
30494.0, 101, 55, 0.11
30495.0, 148, 81, 0.11
30496.0, 123, 67, 0.11
30497.0, 102, 56, 0.11
30498.0, 117, 64, 0.11
30499.0, 136, 74, 0.11
30500.0, 117, 64, 0.11
30501.0, 94, 51, 0.11
30502.0, 96, 52, 0.11
30503.0, 107, 58, 0.11
30504.0, 82, 45, 0.11
30505.0, 69, 38, 0.11
30506.0, 99, 54, 0.11
30507.0, 89, 48, 0.11
